c1,c2,c3,c4
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.885,0.0,0.0,0.115
0.8825,0.0,0.0,0.1175
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.89,0.0,0.0,0.11
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.88,0.0,0.0,0.12
0.88,0.0,0.0,0.12
0.88,0.0,0.0,0.12
0.88,0.0,0.0,0.12
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.8825,0.0,0.0,0.1175
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.885,0.0,0.0,0.115
0.8875,0.0,0.0,0.1125
0.8875,0.0,0.0,0.1125
0.89,0.0,0.0,0.11
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.8925,0.0,0.0,0.1075
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.895,0.0,0.0,0.105
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.89,0.0,0.0,0.11
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.8925,0.0,0.0,0.1075
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.9,0.0,0.0,0.1
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.895,0.0,0.0,0.105
0.8975,0.0,0.0,0.1025
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.8975,0.0,0.0,0.1025
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9,0.0,0.0,0.1
0.9025,0.0,0.0,0.0975
0.905,0.0,0.0,0.095
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.9025,0.0,0.0,0.0975
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.905,0.0,0.0,0.095
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.9075,0.0,0.0,0.0925
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.9075,0.0,0.0,0.0925
0.91,0.0,0.0,0.09
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.91,0.0,0.0,0.09
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.9125,0.0,0.0,0.0875
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.9275,0.0,0.0,0.0725
0.925,0.0,0.0,0.075
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.93,0.0,0.0,0.07
0.93,0.0,0.0,0.07
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.9275,0.0,0.0,0.0725
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9175,0.0,0.0,0.0825
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.915,0.0,0.0,0.085
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.9175,0.0,0.0,0.0825
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.92,0.0,0.0,0.08
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.9225,0.0,0.0,0.0775
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
0.925,0.0,0.0,0.075
